comment,type
حاط مخي فرق خالطت السود شفت تصرفاتهم رسيستية معقدين لونهم الأسباب عديدة المجتمع يغزرلهم رغم أني أقل لأحد تقول أسمر نخفف ماكس حقيقة فرق أعجمي أعربي هات,aggressive
امك نخطيوكم تموتو بالشر كلاب خوافين توصلو لرجلينا فرنسا تتحل الحدود الجزائر المغرب ازمة اقتصادية معمدين السياحة السياح تضيعو ضحكتو جاتكم دالتكم قواودة حشا مايستاهلش,aggressive
الدباغ,normal
قحاب ليلة يفتوا العرس لعنت خذاها راجل,aggressive
لطفي يعجبني ونا جزائري وتحية لتونس ااشفيقة,normal
عندو حق,normal
بالرسمي مريضة,normal
المرض الإمارات منعهم الدعارة,aggressive
تونس مسلمة رغم انف الحاقدين,normal
رد يعطيك الصحة,normal
جهل خسارتك تونس خسارة جامع الزيتونة قبلة والمسلمين للعلم واصول الشريعة أسفاه,normal
يعطيه,normal
ناس نلوج ضحك,normal
ملحد يؤمن الجحيم خيذ الصورة وسيبت الملحدين نتاع يحلفوش يلزمك تتعلم شويا ومش بالظرورة مشا لأمريكا ياخذ خراها,normal
ويلك نهار تروحي بواش رايحة تقابليه,normal
,normal
اللعنة اللعنة الارادل,aggressive
يعمل إلعااااااااااار يااااااااا يعمل بهايم تونس تففففففففوووووووووههههههه,aggressive
هدي مريم غي,normal
بردتلي قلبي ربي يحفضك مايا قصوري عدوة الاسلام,aggressive
علاء الشابي مصطك وبهيم مستوى منيك,aggressive
ليبية علاقة تونس الامارات نبي انقول حسستوني الامارات كويسة أكبر وخمر يخونوا رجالهم اتفوا,aggressive
أحلى نيك,aggressive
والله اراك الاخارجيا تكفيريا قح,aggressive
المغرب اسد العرب وافريقيا الايام قيمتها يروح البترول شوف الخريطه اعريف توجد الدويله احشمو نفيكم فانتم مجرد نكرح,aggressive
شمس الدين متربي ومثقف يخليك لممتك,normal
خروج الاسلام,normal
يقتل الطير الأسود نفاق,normal
جي مصطفى الدلاجي تتكلم,normal
الرجال قوامون نساء حمار,aggressive
امراة ممسوخة مشي متربية,aggressive
لطفي اكبر مشكلة لابس مريول فلفل احمر,normal
لطفي صحيت نحبك كلامك صحيح وتمثيلك قوي,normal
المشكلة المسلمين فالنصوص الدينية مقدسة يجب نقدها وضعها ميزان العقل ترى لمحمد لاي يدعي تقدر تكتشف الكتاب دراسته عموما الدول بالعالم أحتلت حتلت فالدول الاسلامية تعرضت اوربا قامت افريقيا اسبانيا الشام العراق الهند دول اسيا الوسطى تسميتها فتوحات بكتب غزوات لاحظت الدول العربية اغلبها حتل فلماذا بالمحتلين دول العالم تعرضت فالخلل بالشعب,normal
شمسو لطفي,normal
صراع الرجل المراه الاوطان دائما نتصادفو سواء عمل ورث زواج تلقى يتقابضو يتحكم الاخر الزمان ننصح خاوتي الدنيا وسخنا الدين امة العيش احتفظ بابنائك خصيتيك,normal
شمس راجل,normal
برا نيك أمك القحبة ميبون ولد أمك عورة وناقصة عقل ونجسة الكلب الأسود والحمار والغائط تبطل الصلاة وشهادتها نصف شهادة وعقيقتها نصف عقيقة وديتها نصف دية وميراثها ربع والقرآن أمر بضربها والزواج بثلاثة ضراير صوتها عار بهيمة ولد الرخيصة الذليلة,aggressive
قحبة ونتومااا سبي,aggressive
يذلك,aggressive
قبح وجه ايد القانون الوسخ المقزم لبلاد الزيتونة والقروان نتيجة الثورة ينعل ابو تبدل انزل تبا ياجهال اللهم احفظ تونس الغوغاء المتربصين جحورهم,aggressive
ممسطك مروى انحسك مساطك هلكت الذوق العام طيح الرداءة بوزار تخدم راديو هههههههههه تنجح,normal
تقل دول ضئيلة العلمانيين المستهترين الناس زيهم الشعب مسلم رافض انشاء يمر الكفر مجلس النواب السبسي يروح داهية سيلقى جزاءه الدنيا الآخرة نتيجة محاربته,normal
دواعش تونس الوهابية يقتلوا المسلمين سوريا والعراق رئيسهم السبسي,aggressive
يعطيها الصحة المقدمة,normal
اساس انكم تعرفوا احسن ربي اتقوا هدا حكم,normal
لحبس عدموهم يولو لخرين يخدمو,aggressive
شعب منيك,aggressive
نصف انسان خير تجيش حيوان عايش بافكار مله تدافع جلال بريك امثالكم جابينها تصلحو لجهنم برا اتوضى صلي تعرف غالط طول نسبك,aggressive
بلحق الزوالي ينجمش يعيشها تاخدو عيشتها مترفهة مبعد تبقى تن إشريلي جيبلي مسكين الحاجات موفرهملها بوها تمرج غالب تعبو معاهاا,normal
الجزائر تونس الدين الاسلامي يعرفوه يهود نسبة اليهود عايشين,aggressive
يكب لكان طردوك ولمتك تونس فن تقدمي تفوه وامثالك,aggressive
دحمي القرعاني امازيغ اصحاب الارض السود فاصلهم وراء الصحراء الكبرى طريق الاخر بالهجرة وليسو السكان الاصليين افريقيا خرافة فمثلا الصينيون الهنود يعيشون قارة واحدة يشبهون,aggressive
باين شفايفك يرحم والديكم توانسة تقتلوهاش الحمارة هده خسرت تونس,aggressive
تحسهم أيتام,normal
بالله حسبي ونعم الوكيل اللهم انصر الاسلام المسلمين دينك اللهم وسلم وبارك سيدنا محمد المصطفى صلى وسلم,normal
حسبي ونعم الوكيل ياكلب ربي ينتقم إنتقام,aggressive
ماتتعاركوش بطبيعتو التونسي يرضاش البلاد نحنا زادا التوانسة مقلقتنا برش المرأة يجي وقتها,normal
الحق مداير يندارش قصدها اعدل روحك سع منبعد انصحنا مناه لكلام قالو الشعب يسمعوش هكاك,normal
خونة يحكمو تونس طلع المرأة نهبو ودخلو عملاء وحطوهم الخائن وغنوشي نوري طرابلسي خونة اصبحت تونس الفقر كلاب الموصاد تحدو القرآن الميراث وسوهو مدارس قرآنية يحبسو قرآن كلاب اعداء,aggressive
الدين مالڨري يبانلي لمرأة والله متربي,normal
السن سبسي تخافش ربي واين رايح الشيب والعيب,aggressive
اعلم كلامك صحيح اليهود المتعارف لدينا اخبث البشر,aggressive
رئيس الدولة كافر والشعب ساكت خاطرو طحان,aggressive
الفيديو أكبر دليل وبرهان كفر الدساتير الوضعية دستورنا يلتزم يطبق الحد غصبا الملحده,aggressive
تعمل بزك تاريه عيد القحب,aggressive
انحب نتواصل شمس ورقمى,normal
وراسك نفهمها,normal
علمانية كلش حلال نكرهها هالإنسانة,aggressive
جيت بلاصة الشاب بشير نيكها بكاس شفتش نعاودلها ماية لقحبة,aggressive
التخلف ماتفعلونه ياجاهل,aggressive
صحيح اقتراحات بشرى معها اقتراحات فاشلة فعل السلفية مقززة مادخل قراءة الفاتحة مبنية رؤية فلماذا تشترط للدين وعلوم,normal
